time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1523361336889,2018-04-10T11:55:36.888999Z,1015.4880599987378,-84,308,964,3013,29.5,1020.8,34.99,C2:9A:9F:E5:58:27
1523361342200,2018-04-10T11:55:42.200000Z,1018.0609019110792,-80,292,972,3013,29.5,1020.71,34.97,C2:9A:9F:E5:58:27
1523361347723,2018-04-10T11:55:47.723000Z,1006.3001540296017,-76,292,960,3007,29.5,1020.77,34.96,C2:9A:9F:E5:58:27
1523361353313,2018-04-10T11:55:53.312999Z,1015.1965326969946,-72,284,972,3007,29.5,1020.68,34.94,C2:9A:9F:E5:58:27
1523361358812,2018-04-10T11:55:58.812000Z,1013.0982183381826,-80,288,968,3007,29.5,1020.7,34.92,C2:9A:9F:E5:58:27
1523361363898,2018-04-10T11:56:03.898000Z,1006.3240034899296,24,244,976,3007,29.5,1020.64,34.88,C2:9A:9F:E5:58:27
1523361368943,2018-04-10T11:56:08.943000Z,1004.8840729158762,24,296,960,3001,29.5,1020.73,34.87,C2:9A:9F:E5:58:27
1523361374493,2018-04-10T11:56:14.493000Z,1033.9129557172596,-28,276,996,3007,29.5,1020.69,34.85,C2:9A:9F:E5:58:27
1523361379893,2018-04-10T11:56:19.892999Z,1021.1836269741109,-16,408,936,3001,29,1020.72,34.83,C2:9A:9F:E5:58:27
1523361385713,2018-04-10T11:56:25.713000Z,1018.9877329978021,-64,416,928,3013,29,1020.65,34.81,C2:9A:9F:E5:58:27
1523361390890,2018-04-10T11:56:30.890000Z,1020.203901188385,-20,396,940,3013,29,1020.68,34.78,C2:9A:9F:E5:58:27
1523361396153,2018-04-10T11:56:36.153000Z,1012.339863879715,-64,360,944,3013,29,1020.71,34.76,C2:9A:9F:E5:58:27
1523361401743,2018-04-10T11:56:41.743000Z,983.3249717158616,-144,304,924,3001,29,1020.64,34.74,C2:9A:9F:E5:58:27
1523361406853,2018-04-10T11:56:46.852999Z,1022.9369482035537,-56,208,1000,3001,29,1020.7,34.72,C2:9A:9F:E5:58:27
1523361411853,2018-04-10T11:56:51.852999Z,1006.6101529390611,8,276,968,3001,29,1020.68,34.68,C2:9A:9F:E5:58:27
1523361416883,2018-04-10T11:56:56.882999Z,1023.0464310088765,-28,232,996,3013,29.5,1020.72,34.67,C2:9A:9F:E5:58:27
1523361421903,2018-04-10T11:57:01.903000Z,1024.1952938771003,-56,264,988,3019,29.5,1020.72,34.64,C2:9A:9F:E5:58:27
1523361426923,2018-04-10T11:57:06.923000Z,1034.5781749099485,-96,144,1020,3019,29.5,1020.76,34.63,C2:9A:9F:E5:58:27
1523361432463,2018-04-10T11:57:12.463000Z,1015.0625596484189,-40,144,1004,3007,29.5,1020.81,34.61,C2:9A:9F:E5:58:27
1523361437893,2018-04-10T11:57:17.892999Z,1027.8287795153433,-100,196,1004,3007,29,1020.75,34.57,C2:9A:9F:E5:58:27
1523361443069,2018-04-10T11:57:23.069000Z,1012.0632391308361,-120,204,984,3001,29,1020.8,34.55,C2:9A:9F:E5:58:27
1523361448893,2018-04-10T11:57:28.892999Z,1030.3242208159527,-88,232,1000,3007,29,1020.74,34.54,C2:9A:9F:E5:58:27
1523361454873,2018-04-10T11:57:34.872999Z,1008.2063280896426,-64,260,972,3007,29,1020.77,34.51,C2:9A:9F:E5:58:27
1523361460203,2018-04-10T11:57:40.203000Z,965.658324667685,-76,256,928,3001,28.5,1020.73,34.48,C2:9A:9F:E5:58:27
1523361465753,2018-04-10T11:57:45.753000Z,1007.6904286535622,-152,280,956,3001,28.5,1020.73,34.47,C2:9A:9F:E5:58:27
1523361470893,2018-04-10T11:57:50.892999Z,1048.9232574406958,-136,240,1012,3013,28.5,1020.75,34.44,C2:9A:9F:E5:58:27
1523361475863,2018-04-10T11:57:55.862999Z,1025.0307312466296,-216,336,944,3013,28.5,1020.73,34.42,C2:9A:9F:E5:58:27
1523361481433,2018-04-10T11:58:01.433000Z,1013.3587716105288,-156,376,928,3001,28.5,1020.75,34.4,C2:9A:9F:E5:58:27
1523361486873,2018-04-10T11:58:06.872999Z,1004.8681505550865,-60,316,952,3019,28.5,1020.72,34.38,C2:9A:9F:E5:58:27
1523361492033,2018-04-10T11:58:12.032999Z,1014.7314915779444,-76,252,980,3013,28.5,1020.75,34.36,C2:9A:9F:E5:58:27
1523361497893,2018-04-10T11:58:17.892999Z,1023.9531239270673,-132,384,940,3001,28.5,1020.78,34.37,C2:9A:9F:E5:58:27
1523361503143,2018-04-10T11:58:23.142999Z,1019.9450965615747,-92,332,960,3013,28.5,1020.75,34.37,C2:9A:9F:E5:58:27
1523361508713,2018-04-10T11:58:28.713000Z,1014.6053419926391,-92,276,972,3013,28.5,1020.74,34.36,C2:9A:9F:E5:58:27
1523361513880,2018-04-10T11:58:33.880000Z,1011.9683789526232,-124,320,952,3019,28.5,1020.76,34.34,C2:9A:9F:E5:58:27
1523361518883,2018-04-10T11:58:38.882999Z,1111.7265850918561,-264,92,1076,3007,29,1020.82,34.33,C2:9A:9F:E5:58:27
1523361523883,2018-04-10T11:58:43.882999Z,1030.2698675589809,200,316,960,3019,29,1020.81,34.31,C2:9A:9F:E5:58:27
1523361528883,2018-04-10T11:58:48.882999Z,1015.2989707470406,148,332,948,3013,29,1020.79,34.3,C2:9A:9F:E5:58:27
1523361533953,2018-04-10T11:58:53.953000Z,1018.8699622621132,116,344,952,3013,29,1020.69,34.27,C2:9A:9F:E5:58:27
1523361539009,2018-04-10T11:58:59.009000Z,1014.0216960203563,60,344,952,3013,29,1020.77,34.27,C2:9A:9F:E5:58:27
1523361544543,2018-04-10T11:59:04.542999Z,999.6959537779475,72,412,908,3001,29,1020.75,34.24,C2:9A:9F:E5:58:27
1523361550103,2018-04-10T11:59:10.102999Z,1008.7695475181633,12,376,936,3013,29,1020.78,34.23,C2:9A:9F:E5:58:27
1523361555673,2018-04-10T11:59:15.673000Z,1007.5236969917879,8,352,944,3007,29,1020.8,34.22,C2:9A:9F:E5:58:27
1523361560893,2018-04-10T11:59:20.892999Z,1018.7207664517299,52,408,932,3001,29,1020.78,34.21,C2:9A:9F:E5:58:27
1523361566273,2018-04-10T11:59:26.273000Z,1016.8893745142585,56,412,928,3019,29,1020.74,34.2,C2:9A:9F:E5:58:27
1523361571873,2018-04-10T11:59:31.872999Z,1015.101965321711,60,416,924,3013,29,1020.77,34.19,C2:9A:9F:E5:58:27
1523361576893,2018-04-10T11:59:36.892999Z,1013.2403466108128,56,412,924,3013,29,1020.79,34.18,C2:9A:9F:E5:58:27
1523361581913,2018-04-10T11:59:41.913000Z,1015.0231524453026,64,424,920,3007,29,1020.78,34.16,C2:9A:9F:E5:58:27
1523361586973,2018-04-10T11:59:46.973000Z,1020.6272581114027,64,420,928,3019,29,1020.8,34.16,C2:9A:9F:E5:58:27
1523361591993,2018-04-10T11:59:51.993000Z,1015.101965321711,60,416,924,3007,29,1020.8,34.16,C2:9A:9F:E5:58:27
1523361597553,2018-04-10T11:59:57.552999Z,1020.1568506852267,56,420,928,3013,29,1020.74,34.14,C2:9A:9F:E5:58:27
1523361603263,2018-04-10T12:00:03.263000Z,1015.346246361309,64,416,924,3013,29,1020.76,34.12,C2:9A:9F:E5:58:27
1523361609283,2018-04-10T12:00:09.282999Z,1013.7139636011728,64,412,924,3007,29,1020.74,34.12,C2:9A:9F:E5:58:27
1523361622323,2018-04-10T12:00:22.322999Z,979.6080848992622,-132,392,888,3007,29,1020.79,34.1,C2:9A:9F:E5:58:27
1523361627863,2018-04-10T12:00:27.862999Z,1017.4241986506906,-44,480,896,3001,29,1020.85,34.09,C2:9A:9F:E5:58:27
1523361633423,2018-04-10T12:00:33.423000Z,1005.0353227623395,-76,388,924,3007,29,1020.8,34.08,C2:9A:9F:E5:58:27
1523361638873,2018-04-10T12:00:38.872999Z,1022.6710125939818,-84,364,952,3013,29,1020.87,34.07,C2:9A:9F:E5:58:27
1523361644033,2018-04-10T12:00:44.032999Z,1074.988372030135,-44,392,1000,3013,29,1020.78,34.05,C2:9A:9F:E5:58:27
1523361649893,2018-04-10T12:00:49.892999Z,1045.9980879523632,124,344,980,3013,29,1020.85,34.04,C2:9A:9F:E5:58:27
1523361655143,2018-04-10T12:00:55.142999Z,984.7883021238625,-92,360,912,3007,29,1020.82,34.03,C2:9A:9F:E5:58:27
1523361660673,2018-04-10T12:01:00.673000Z,958.2484020336271,116,380,872,3013,29,1020.74,34.01,C2:9A:9F:E5:58:27
1523361665893,2018-04-10T12:01:05.892999Z,988.4452438046328,-32,360,920,3007,28.5,1020.77,34.01,C2:9A:9F:E5:58:27
1523361671284,2018-04-10T12:01:11.283999Z,988.5828240466249,-36,264,952,3007,28.5,1020.83,34,C2:9A:9F:E5:58:27
1523361676823,2018-04-10T12:01:16.822999Z,1010.0534639314891,-20,348,948,3007,29,1020.86,33.98,C2:9A:9F:E5:58:27
1523361681873,2018-04-10T12:01:21.872999Z,999.7279629979348,-16,340,940,3013,29,1020.79,33.98,C2:9A:9F:E5:58:27
1523361686893,2018-04-10T12:01:26.892999Z,1018.8699622621132,-60,336,960,3007,29,1020.76,33.96,C2:9A:9F:E5:58:27
1523361691953,2018-04-10T12:01:31.953000Z,1016.480201479596,-80,336,956,3001,29,1020.82,33.94,C2:9A:9F:E5:58:27
1523361696993,2018-04-10T12:01:36.993000Z,1021.880619250605,-80,352,956,3001,29,1020.77,33.93,C2:9A:9F:E5:58:27
1523361702573,2018-04-10T12:01:42.572999Z,1020.791849497242,-92,424,924,2995,29,1020.72,33.9,C2:9A:9F:E5:58:27
1523361707893,2018-04-10T12:01:47.892999Z,1009.4434109943954,-8,324,956,3013,29.5,1020.81,33.91,C2:9A:9F:E5:58:27
1523361713169,2018-04-10T12:01:53.168999Z,1028.3345759041656,-40,296,984,3007,29.5,1020.84,33.89,C2:9A:9F:E5:58:27
1523361718703,2018-04-10T12:01:58.703000Z,1008.7298944712603,56,120,1000,2995,29.5,1020.83,33.87,C2:9A:9F:E5:58:27
1523361723863,2018-04-10T12:02:03.862999Z,1060.5734298010675,184,32,1044,3001,29.5,1020.78,33.86,C2:9A:9F:E5:58:27
1523361729303,2018-04-10T12:02:09.302999Z,1013.777095815446,108,-4,1008,3001,29.5,1020.84,33.84,C2:9A:9F:E5:58:27
1523361734853,2018-04-10T12:02:14.852999Z,1028.8790016323592,-112,148,1012,3001,29.5,1020.87,33.84,C2:9A:9F:E5:58:27
1523361739899,2018-04-10T12:02:19.898999Z,1022.772702021324,-52,188,1004,3013,29.5,1020.89,33.82,C2:9A:9F:E5:58:27
1523361744963,2018-04-10T12:02:24.963000Z,1004.7089130688549,-108,276,960,3013,29.5,1020.82,33.8,C2:9A:9F:E5:58:27
1523361750013,2018-04-10T12:02:30.013000Z,1019.1368897258111,-60,348,956,3001,29.5,1020.9,33.8,C2:9A:9F:E5:58:27
1523361755563,2018-04-10T12:02:35.562999Z,1062.1788926541517,-176,348,988,3019,29.5,1020.85,33.79,C2:9A:9F:E5:58:27
1523361761863,2018-04-10T12:02:41.862999Z,1023.2809975759346,-48,520,880,3013,29.5,1020.91,33.77,C2:9A:9F:E5:58:27
1523361767173,2018-04-10T12:02:47.173000Z,1007.5713374247999,60,300,960,3013,29.5,1020.79,33.75,C2:9A:9F:E5:58:27
1523361772723,2018-04-10T12:02:52.723000Z,989.5210962885026,-32,268,952,3001,29.5,1020.88,33.75,C2:9A:9F:E5:58:27
1523361778283,2018-04-10T12:02:58.282999Z,1020.1568506852267,-28,344,960,3007,29.5,1020.9,33.75,C2:9A:9F:E5:58:27
1523361783843,2018-04-10T12:03:03.842999Z,1018.9406263369814,-20,352,956,3013,29.5,1020.84,33.75,C2:9A:9F:E5:58:27
1523361788893,2018-04-10T12:03:08.892999Z,1016.645464259788,-36,344,956,3013,29.5,1020.86,33.76,C2:9A:9F:E5:58:27
1523361794873,2018-04-10T12:03:14.872999Z,1016.5116821758617,-32,344,956,3001,29.5,1020.84,33.75,C2:9A:9F:E5:58:27
1523361800013,2018-04-10T12:03:20.013000Z,1013.8323332780426,-32,336,956,3001,29.5,1020.97,33.76,C2:9A:9F:E5:58:27
1523361805543,2018-04-10T12:03:25.542999Z,1015.4407909868502,-76,440,912,3013,29.5,1020.9,33.75,C2:9A:9F:E5:58:27
1523361811593,2018-04-10T12:03:31.592999Z,991.8467623579763,-112,296,940,2995,29.5,1020.92,33.76,C2:9A:9F:E5:58:27
1523361817133,2018-04-10T12:03:37.132999Z,992.8464130972121,-64,288,948,3001,29.5,1020.82,33.75,C2:9A:9F:E5:58:27
1523361822722,2018-04-10T12:03:42.721999Z,1007.007447837403,-156,348,932,3001,29.5,1020.9,33.75,C2:9A:9F:E5:58:27
1523361828279,2018-04-10T12:03:48.279000Z,1030.836553484596,-152,332,964,3007,29.5,1020.87,33.75,C2:9A:9F:E5:58:27
1523361833829,2018-04-10T12:03:53.828999Z,1020.0156861538944,-68,108,1012,3001,30,1020.89,33.73,C2:9A:9F:E5:58:27
1523361838883,2018-04-10T12:03:58.882999Z,1020.0705857929637,112,260,980,3001,30,1020.85,33.72,C2:9A:9F:E5:58:27
1523361843899,2018-04-10T12:04:03.898999Z,1005.6639597798064,20,164,992,3019,30,1020.9,33.72,C2:9A:9F:E5:58:27
1523361848943,2018-04-10T12:04:08.943000Z,1010.4256528810024,44,368,940,3019,30,1020.88,33.71,C2:9A:9F:E5:58:27
1523361854013,2018-04-10T12:04:14.013000Z,1002.8519332384019,-4,360,936,3007,30,1020.89,33.71,C2:9A:9F:E5:58:27
1523361859603,2018-04-10T12:04:19.602999Z,1020.258790699693,-16,356,956,3001,30,1020.91,33.69,C2:9A:9F:E5:58:27
1523361864893,2018-04-10T12:04:24.892999Z,1012.4425909650383,-8,376,940,3001,30,1020.91,33.69,C2:9A:9F:E5:58:27
1523361870228,2018-04-10T12:04:30.227999Z,1010.3227207184841,-4,360,944,3013,29.5,1020.89,33.68,C2:9A:9F:E5:58:27
1523361876283,2018-04-10T12:04:36.282999Z,1012.4188856397336,-4,376,940,3013,29.5,1020.9,33.67,C2:9A:9F:E5:58:27
1523361881841,2018-04-10T12:04:41.841000Z,1019.2389317525111,-16,384,944,3013,29.5,1020.93,33.66,C2:9A:9F:E5:58:27
1523361886863,2018-04-10T12:04:46.862999Z,1019.6548435622714,-60,400,936,3007,29.5,1020.95,33.65,C2:9A:9F:E5:58:27
1523361892863,2018-04-10T12:04:52.862999Z,1016.7477563289726,-60,420,924,3001,29.5,1020.93,33.66,C2:9A:9F:E5:58:27
1523361897997,2018-04-10T12:04:57.996999Z,1003.0832467946018,-44,424,908,3001,29.5,1020.91,33.64,C2:9A:9F:E5:58:27
1523361903543,2018-04-10T12:05:03.542999Z,1014.550146616716,-56,424,920,3001,29.5,1020.96,33.64,C2:9A:9F:E5:58:27
1523361909103,2018-04-10T12:05:09.102999Z,1012.8375980383034,-60,428,916,3001,29.5,1020.91,33.63,C2:9A:9F:E5:58:27
1523361914683,2018-04-10T12:05:14.683000Z,1018.1473370784801,-60,432,920,3001,29.5,1020.96,33.62,C2:9A:9F:E5:58:27
1523361920713,2018-04-10T12:05:20.713000Z,1018.4065985646401,-60,424,924,3007,29.5,1020.95,33.62,C2:9A:9F:E5:58:27
1523361925879,2018-04-10T12:05:25.878999Z,1011.7074676011836,-64,416,920,3007,29.5,1020.95,33.6,C2:9A:9F:E5:58:27
1523361930893,2018-04-10T12:05:30.892999Z,1014.6605343660509,-52,416,924,3007,29.5,1020.91,33.6,C2:9A:9F:E5:58:27
1523361935893,2018-04-10T12:05:35.892999Z,1013.0824250770517,-64,428,916,3013,29.5,1020.92,33.6,C2:9A:9F:E5:58:27
1523361941413,2018-04-10T12:05:41.413000Z,1026.348868562732,-80,456,916,3013,29.5,1020.9,33.59,C2:9A:9F:E5:58:27
1523361946893,2018-04-10T12:05:46.892999Z,999.2317048612899,-16,408,912,3013,29.5,1020.99,33.59,C2:9A:9F:E5:58:27
1523361952033,2018-04-10T12:05:52.032999Z,1005.2740919769095,-76,416,912,3007,29.5,1020.93,33.58,C2:9A:9F:E5:58:27
1523361957893,2018-04-10T12:05:57.892999Z,1019.0897899596482,-48,468,904,3013,29.5,1020.93,33.57,C2:9A:9F:E5:58:27
1523361963630,2018-04-10T12:06:03.630000Z,1017.0781680873895,-44,464,904,2995,29.5,1020.95,33.57,C2:9A:9F:E5:58:27
1523361969653,2018-04-10T12:06:09.653000Z,1015.4407909868502,-48,460,904,3013,29.5,1020.95,33.55,C2:9A:9F:E5:58:27
1523361974873,2018-04-10T12:06:14.872999Z,1015.6377306894423,-52,460,904,3007,29,1020.88,33.55,C2:9A:9F:E5:58:27
1523361979863,2018-04-10T12:06:19.862999Z,1020.8153603860004,-48,464,908,3007,29,1020.93,33.54,C2:9A:9F:E5:58:27
1523361984893,2018-04-10T12:06:24.892999Z,1009.8871224052716,-44,456,900,3001,29,1020.91,33.53,C2:9A:9F:E5:58:27
1523361989873,2018-04-10T12:06:29.872999Z,1009.8871224052716,-44,456,900,3013,29,1020.95,33.52,C2:9A:9F:E5:58:27
1523361994913,2018-04-10T12:06:34.913000Z,1015.7401242443857,-52,468,900,3007,29,1020.91,33.51,C2:9A:9F:E5:58:27
1523361999973,2018-04-10T12:06:39.973000Z,1011.6995601461928,-44,460,900,3007,29,1020.97,33.52,C2:9A:9F:E5:58:27
1523362005493,2018-04-10T12:06:45.493000Z,962.8374733048148,-28,424,864,3007,29,1020.94,33.5,C2:9A:9F:E5:58:27
1523362010883,2018-04-10T12:06:50.882999Z,1019.199686028209,-52,460,908,3013,29,1020.97,33.5,C2:9A:9F:E5:58:27
1523362016103,2018-04-10T12:06:56.102999Z,1022.3893583170748,-44,460,912,3013,29,1020.98,33.49,C2:9A:9F:E5:58:27
1523362021653,2018-04-10T12:07:01.653000Z,1011.6600219441312,-44,452,904,3007,29,1020.92,33.49,C2:9A:9F:E5:58:27
1523362026883,2018-04-10T12:07:06.882999Z,1017.0781680873895,-44,464,904,3013,29,1020.97,33.47,C2:9A:9F:E5:58:27
1523362032259,2018-04-10T12:07:12.259000Z,1015.09408430943,-40,460,904,3001,29,1020.92,33.46,C2:9A:9F:E5:58:27
1523362037803,2018-04-10T12:07:17.802999Z,1020.6350963983161,-44,464,908,3019,29,1020.93,33.45,C2:9A:9F:E5:58:27
1523362042832,2018-04-10T12:07:22.832000Z,1041.0302589262235,-104,452,932,3013,29,1020.92,33.44,C2:9A:9F:E5:58:27
1523362047900,2018-04-10T12:07:27.900000Z,1017.6128930000838,-56,456,908,3013,28.5,1020.95,33.43,C2:9A:9F:E5:58:27
1523362053473,2018-04-10T12:07:33.473000Z,1014.1163641318485,-56,464,900,3001,28.5,1020.94,33.42,C2:9A:9F:E5:58:27
1523362058863,2018-04-10T12:07:38.862999Z,1005.8150923504777,-152,396,912,3007,28.5,1020.94,33.42,C2:9A:9F:E5:58:27
1523362064073,2018-04-10T12:07:44.072999Z,1012.9639677698314,-44,308,964,3001,28.5,1020.86,33.41,C2:9A:9F:E5:58:27
1523362069613,2018-04-10T12:07:49.612999Z,1034.9415442429586,-160,352,960,3007,28.5,1020.92,33.41,C2:9A:9F:E5:58:27
1523362074883,2018-04-10T12:07:54.882999Z,1001.9500985578075,-72,328,944,3001,28.5,1020.86,33.42,C2:9A:9F:E5:58:27
1523362080173,2018-04-10T12:08:00.173000Z,1012.7665081350192,-80,300,964,3001,29,1020.89,33.46,C2:9A:9F:E5:58:27
1523362085763,2018-04-10T12:08:05.763000Z,1005.9423442722749,-72,340,944,3007,29,1020.92,33.47,C2:9A:9F:E5:58:27
1523362090883,2018-04-10T12:08:10.882999Z,1013.7455301997637,-76,340,952,3019,29,1020.93,33.5,C2:9A:9F:E5:58:27
1523362095893,2018-04-10T12:08:15.892999Z,1010.6631486306404,-80,352,944,3001,29,1020.95,33.52,C2:9A:9F:E5:58:27
1523362101408,2018-04-10T12:08:21.407999Z,1008.6585150584909,-84,356,940,3013,29,1020.91,33.53,C2:9A:9F:E5:58:27
1523362106873,2018-04-10T12:08:26.872999Z,1013.0192495703129,-80,348,948,3001,29,1020.96,33.56,C2:9A:9F:E5:58:27
1523362112003,2018-04-10T12:08:32.003000Z,1015.4880599987378,-76,356,948,3007,29,1020.83,33.58,C2:9A:9F:E5:58:27
1523362117553,2018-04-10T12:08:37.552999Z,1007.5951567966174,-88,352,940,3007,29,1020.92,33.6,C2:9A:9F:E5:58:27
1523362122853,2018-04-10T12:08:42.852999Z,1010.3543932700051,-76,352,944,3007,29.5,1020.88,33.61,C2:9A:9F:E5:58:27
1523362128833,2018-04-10T12:08:48.832999Z,1015.7952549603684,-80,356,948,3013,29.5,1020.92,33.63,C2:9A:9F:E5:58:27
1523362133863,2018-04-10T12:08:53.862999Z,1018.7992932859739,-88,352,952,3013,29.5,1020.89,33.65,C2:9A:9F:E5:58:27
1523362138873,2018-04-10T12:08:58.872999Z,1017.8644310516013,-88,360,948,3013,29.5,1020.86,33.66,C2:9A:9F:E5:58:27
1523362144313,2018-04-10T12:09:04.312999Z,1017.2040110027093,-80,360,948,3007,29.5,1020.84,33.68,C2:9A:9F:E5:58:27
1523362149879,2018-04-10T12:09:09.878999Z,1006.6181003737216,-76,352,940,3001,29.5,1020.94,33.71,C2:9A:9F:E5:58:27
1523362154963,2018-04-10T12:09:14.963000Z,1016.1181033718473,-84,356,948,3001,29.5,1020.94,33.72,C2:9A:9F:E5:58:27
1523362159993,2018-04-10T12:09:19.993000Z,1001.4868945722654,-76,348,936,3001,29.5,1020.97,33.74,C2:9A:9F:E5:58:27
1523362165553,2018-04-10T12:09:25.552999Z,1010.3543932700051,-76,352,944,3007,29.5,1020.9,33.75,C2:9A:9F:E5:58:27
1523362170883,2018-04-10T12:09:30.882999Z,1005.2263426711419,-76,348,940,3001,29.5,1020.87,33.78,C2:9A:9F:E5:58:27
1523362176113,2018-04-10T12:09:36.112999Z,1014.7236076883203,-84,352,948,3013,29.5,1020.88,33.77,C2:9A:9F:E5:58:27
1523362181659,2018-04-10T12:09:41.658999Z,1010.6631486306404,-80,352,944,3007,29.5,1020.85,33.8,C2:9A:9F:E5:58:27
1523362186853,2018-04-10T12:09:46.852999Z,1015.4880599987378,-76,356,948,3001,29.5,1020.91,33.82,C2:9A:9F:E5:58:27
1523362191873,2018-04-10T12:09:51.872999Z,1006.6181003737216,-76,352,940,3019,29.5,1020.9,33.83,C2:9A:9F:E5:58:27
1523362196893,2018-04-10T12:09:56.892999Z,1020.9329067083694,-80,360,952,3001,29.5,1020.89,33.84,C2:9A:9F:E5:58:27
1523362201883,2018-04-10T12:10:01.882999Z,1012.0632391308361,-80,356,944,3001,29.5,1020.93,33.86,C2:9A:9F:E5:58:27
1523362206903,2018-04-10T12:10:06.903000Z,1017.2040110027093,-80,360,948,3001,29.5,1020.88,33.87,C2:9A:9F:E5:58:27
1523362211983,2018-04-10T12:10:11.983000Z,1013.4771827722616,-80,360,944,3001,29.5,1020.91,33.88,C2:9A:9F:E5:58:27
1523362217529,2018-04-10T12:10:17.529000Z,1003.8645326935304,-88,352,936,3007,29.5,1020.91,33.9,C2:9A:9F:E5:58:27
1523362222863,2018-04-10T12:10:22.862999Z,1008.023809242619,-76,356,940,3001,29.5,1020.97,33.92,C2:9A:9F:E5:58:27
1523362228163,2018-04-10T12:10:28.163000Z,1012.0632391308361,-80,356,944,3007,29.5,1020.84,33.92,C2:9A:9F:E5:58:27
1523362233723,2018-04-10T12:10:33.723000Z,1012.0632391308361,-80,356,944,3019,29.5,1020.85,33.93,C2:9A:9F:E5:58:27
1523362238853,2018-04-10T12:10:38.852999Z,1016.45659031756,-88,356,948,3019,29.5,1020.92,33.95,C2:9A:9F:E5:58:27
1523362243893,2018-04-10T12:10:43.892999Z,1012.0632391308361,-80,356,944,3007,29.5,1020.95,33.97,C2:9A:9F:E5:58:27
1523362248873,2018-04-10T12:10:48.872999Z,1016.897241612937,-76,360,948,3007,29.5,1020.84,33.97,C2:9A:9F:E5:58:27
1523362253899,2018-04-10T12:10:53.898999Z,1004.294777443356,-76,356,936,3019,29.5,1020.87,33.99,C2:9A:9F:E5:58:27
1523362259453,2018-04-10T12:10:59.453000Z,1004.931838484581,-84,356,936,3013,29.5,1020.95,34,C2:9A:9F:E5:58:27
1523362264883,2018-04-10T12:11:04.882999Z,1018.6265262597475,-80,364,948,3001,29.5,1020.89,34.02,C2:9A:9F:E5:58:27
1523362270043,2018-04-10T12:11:10.042999Z,1016.897241612937,-76,360,948,3007,29.5,1020.94,34.03,C2:9A:9F:E5:58:27
1523362275613,2018-04-10T12:11:15.612999Z,1013.1692849667324,-76,360,944,3019,29.5,1020.9,34.04,C2:9A:9F:E5:58:27
1523362280873,2018-04-10T12:11:20.872999Z,1010.4177353946238,-88,360,940,3013,29.5,1020.92,34.05,C2:9A:9F:E5:58:27
1523362286703,2018-04-10T12:11:26.703000Z,1011.7549110332995,-76,356,944,3001,29.5,1020.97,34.06,C2:9A:9F:E5:58:27
1523362291853,2018-04-10T12:11:31.852999Z,1000.5678387795602,-76,356,932,3019,29.5,1020.92,34.08,C2:9A:9F:E5:58:27
1523362296853,2018-04-10T12:11:36.852999Z,1010.3543932700051,-76,352,944,3013,29.5,1020.91,34.09,C2:9A:9F:E5:58:27
1523362301863,2018-04-10T12:11:41.862999Z,1016.897241612937,-76,360,948,3007,29.5,1020.93,34.1,C2:9A:9F:E5:58:27
1523362306903,2018-04-10T12:11:46.903000Z,1012.0632391308361,-80,356,944,3001,29.5,1020.97,34.11,C2:9A:9F:E5:58:27
1523362311967,2018-04-10T12:11:51.967000Z,1009.4434109943954,-76,360,940,3007,29.5,1020.87,34.13,C2:9A:9F:E5:58:27
1523362317013,2018-04-10T12:11:57.013000Z,1007.7301226022769,-72,356,940,3001,29.5,1020.96,34.14,C2:9A:9F:E5:58:27
1523362322546,2018-04-10T12:12:02.546000Z,1016.1181033718473,-84,356,948,3007,29.5,1020.95,34.15,C2:9A:9F:E5:58:27
1523362327871,2018-04-10T12:12:07.871000Z,1011.4623077505162,-72,356,944,3007,29.5,1020.87,34.15,C2:9A:9F:E5:58:27
1523362333643,2018-04-10T12:12:13.642999Z,1009.4434109943954,-76,360,940,3013,29.5,1020.94,34.17,C2:9A:9F:E5:58:27
1523362338863,2018-04-10T12:12:18.862999Z,1012.3872776758902,-84,356,944,3007,29.5,1020.94,34.17,C2:9A:9F:E5:58:27
1523362343863,2018-04-10T12:12:23.862999Z,1010.061384273253,-72,352,944,3001,29.5,1020.91,34.19,C2:9A:9F:E5:58:27
1523362348853,2018-04-10T12:12:28.852999Z,1002.5567315618603,-80,328,944,3001,29.5,1020.88,34.2,C2:9A:9F:E5:58:27
1523362354373,2018-04-10T12:12:34.372999Z,1018.3673207639766,-72,308,968,3001,29.5,1020.92,34.21,C2:9A:9F:E5:58:27
1523362359873,2018-04-10T12:12:39.872999Z,1017.998035361562,-68,320,964,3019,29.5,1020.87,34.21,C2:9A:9F:E5:58:27
1523362365489,2018-04-10T12:12:45.489000Z,1016.7634926569699,-68,328,960,3019,29.5,1020.88,34.22,C2:9A:9F:E5:58:27
1523362370868,2018-04-10T12:12:50.868000Z,1016.7634926569699,-68,328,960,3001,29.5,1020.96,34.24,C2:9A:9F:E5:58:27
1523362376103,2018-04-10T12:12:56.102999Z,1015.2201731644225,-64,324,960,3019,29.5,1020.86,34.24,C2:9A:9F:E5:58:27
1523362381643,2018-04-10T12:13:01.642999Z,1014.2110234068648,-68,320,960,3007,29.5,1020.78,34.26,C2:9A:9F:E5:58:27
1523362386873,2018-04-10T12:13:06.872999Z,1010.5206578788976,-68,332,952,3001,29.5,1020.83,34.27,C2:9A:9F:E5:58:27
